"id","pop","loc","city","X_id","state"
"356",22147,"[ -71.0978 , 42.482778]","STONEHAM",2180,"MA"
"357",26615,"[ -71.287966 , 42.305593]","WELLESLEY",2181,"MA"
"358",33836,"[ -70.996304 , 42.209284]","BRAINTREE",2184,"MA"
"359",25558,"[ -71.077051 , 42.253663]","MILTON",2186,"MA"
"360",13187,"[ -70.958248 , 42.211327]","WEYMOUTH",2188,"MA"
"361",14055,"[ -70.931671 , 42.211606]","WEYMOUTH",2189,"MA"
"362",17668,"[ -70.94869 , 42.172817]","WEYMOUTH",2190,"MA"
"363",9153,"[ -70.944318 , 42.243564]","WEYMOUTH",2191,"MA"
"364",19570,"[ -71.235172 , 42.278908]","NEEDHAM",2192,"MA"
"365",10221,"[ -71.300291 , 42.359422]","WESTON",2193,"MA"
"366",8006,"[ -71.234363 , 42.297702]","NEEDHAM",2194,"MA"
"367",886,"[ -71.082543 , 42.347873]","BOSTON",2199,"MA"
"368",308,"[ -71.046511 , 42.348921]","BOSTON",2210,"MA"
"369",17769,"[ -71.102689 , 42.347088]","BOSTON",2215,"MA"
"370",4594,"[ -71.043738 , 42.125825]","AVON",2322,"MA"
"371",21198,"[ -70.97234 , 41.977341]","BRIDGEWATER",2324,"MA"
"372",10573,"[ -70.767754 , 41.888265]","CARVER",2330,"MA"
"373",13913,"[ -70.716257 , 42.039936]","DUXBURY",2332,"MA"
"374",11104,"[ -70.944964 , 42.031478]","EAST BRIDGEWATER",2333,"MA"
"375",6526,"[ -70.844794 , 42.000159]","HALIFAX",2338,"MA"
"376",11912,"[ -70.857006 , 42.121406]","HANOVER",2339,"MA"
"377",9037,"[ -70.865053 , 42.061627]","HANSON",2341,"MA"
"378",11041,"[ -71.008273 , 42.14641]","HOLBROOK",2343,"MA"
"379",17867,"[ -70.892965 , 41.888396]","MIDDLEBORO",2346,"MA"
"380",7785,"[ -70.958195 , 41.837377]","LAKEVILLE",2347,"MA"
"381",13849,"[ -70.954293 , 42.116715]","ABINGTON",2351,"MA"
"382",10397,"[ -71.112337 , 42.058956]","NORTH EASTON",2356,"MA"
"383",14535,"[ -70.804404 , 42.062072]","PEMBROKE",2359,"MA"
"384",45629,"[ -70.642004 , 41.910404]","PLYMOUTH",2360,"MA"
"385",9045,"[ -70.740993 , 41.995022]","KINGSTON",2364,"MA"
"386",2384,"[ -70.804582 , 41.96549]","PLYMPTON",2367,"MA"
"387",30057,"[ -71.051392 , 42.173587]","RANDOLPH",2368,"MA"
"388",16123,"[ -70.913263 , 42.129286]","ROCKLAND",2370,"MA"
"389",9247,"[ -71.098814 , 42.025704]","SOUTH EASTON",2375,"MA"
"390",6440,"[ -71.016054 , 42.025511]","WEST BRIDGEWATER",2379,"MA"
"391",13208,"[ -70.938127 , 42.081603]","WHITMAN",2382,"MA"
"392",59498,"[ -71.034348 , 42.081571]","BROCKTON",2401,"MA"
"393",33290,"[ -71.001947 , 42.088396]","BROCKTON",2402,"MA"
"394",12047,"[ -70.593168 , 41.752918]","ONSET",2532,"MA"
"395",952,"[ -70.741613 , 41.357523]","CHILMARK",2535,"MA"
"396",15976,"[ -70.565174 , 41.58504]","TEATICKET",2536,"MA"
"397",7254,"[ -70.46822 , 41.684603]","EAST SANDWICH",2537,"MA"
"398",4778,"[ -70.653237 , 41.768247]","EAST WAREHAM",2538,"MA"
"399",3062,"[ -70.533893 , 41.388856]","EDGARTOWN",2539,"MA"
"400",8588,"[ -70.621663 , 41.564754]","FALMOUTH",2540,"MA"
"401",2078,"[ -70.57383 , 41.660927]","OTIS A F B",2542,"MA"
"402",833,"[ -70.66431 , 41.526272]","WOODS HOLE",2543,"MA"
"403",6012,"[ -70.093216 , 41.272529]","NANTUCKET",2554,"MA"
"404",2651,"[ -70.623043 , 41.641677]","NORTH FALMOUTH",2556,"MA"
"405",3907,"[ -70.610512 , 41.688115]","POCASSET",2559,"MA"
"406",9007,"[ -70.469325 , 41.698304]","SANDWICH",2563,"MA"
"407",5924,"[ -70.593737 , 41.449955]","VINEYARD HAVEN",2568,"MA"
"408",9304,"[ -70.711594 , 41.754084]","WAREHAM",2571,"MA"
"409",1603,"[ -70.655802 , 41.413717]","WEST TISBURY",2575,"MA"
"410",3919,"[ -70.764179 , 41.779617]","WEST WAREHAM",2576,"MA"
"411",14543,"[ -70.298176 , 41.653682]","WEST YARMOUTH",2601,"MA"
"412",1776,"[ -70.300067 , 41.698289]","BARNSTABLE",2630,"MA"
"413",8535,"[ -70.069868 , 41.749179]","BREWSTER",2631,"MA"
"414",10636,"[ -70.353196 , 41.660585]","CENTERVILLE",2632,"MA"
"415",4744,"[ -69.980758 , 41.687634]","SOUTH CHATHAM",2633,"MA"
"416",3266,"[ -70.433431 , 41.696025]","COTUIT",2635,"MA"
"417",3216,"[ -70.191054 , 41.732166]","DENNIS",2638,"MA"
"418",2510,"[ -70.132711 , 41.664873]","DENNIS PORT",2639,"MA"
"419",4582,"[ -69.984865 , 41.840781]","EASTHAM",2642,"MA"
"420",2712,"[ -70.514317 , 41.682695]","FORESTDALE",2644,"MA"
"421",7363,"[ -70.057929 , 41.70082]","HARWICH",2645,"MA"
"422",1843,"[ -70.076755 , 41.67128]","HARWICH PORT",2646,"MA"
"423",5777,"[ -70.416321 , 41.670274]","MARSTONS MILLS",2648,"MA"
"424",4469,"[ -70.485361 , 41.618116]","MASHPEE",2649,"MA"
"425",995,"[ -69.966607 , 41.70298]","NORTH CHATHAM",2650,"MA"
"426",834,"[ -70.08751 , 42.033779]","NORTH TRURO",2652,"MA"
"427",5860,"[ -69.982198 , 41.779161]","ORLEANS",2653,"MA"
"428",2330,"[ -70.383726 , 41.63005]","OSTERVILLE",2655,"MA"
"429",3561,"[ -70.186504 , 42.053364]","PROVINCETOWN",2657,"MA"
"430",840,"[ -70.024106 , 41.680126]","SOUTH CHATHAM",2659,"MA"
"431",6680,"[ -70.15851 , 41.709711]","SOUTH DENNIS",2660,"MA"
"432",8514,"[ -70.19731 , 41.672805]","BASS RIVER",2664,"MA"
"433",739,"[ -70.056362 , 41.998792]","TRURO",2666,"MA"
"434",2373,"[ -70.018587 , 41.928934]","WELLFLEET",2667,"MA"
"435",2311,"[ -70.371985 , 41.700212]","WEST BARNSTABLE",2668,"MA"
"436",1347,"[ -70.168092 , 41.662557]","WEST DENNIS",2670,"MA"
"437",1061,"[ -70.113501 , 41.669367]","WEST HARWICH",2671,"MA"
"438",6972,"[ -70.236297 , 41.661367]","WEST YARMOUTH",2673,"MA"
"439",5735,"[ -70.227014 , 41.705149]","YARMOUTH PORT",2675,"MA"
"440",3614,"[ -71.060736 , 41.797458]","ASSONET",2702,"MA"
"441",38528,"[ -71.30092 , 41.929599]","ATTLEBORO",2703,"MA"
"442",98,"[ -70.87854 , 41.443601]","CUTTYHUNK",2713,"MA"
"443",1828,"[ -71.142723 , 41.812505]","DIGHTON",2715,"MA"
"444",4883,"[ -70.967709 , 41.763455]","EAST FREETOWN",2717,"MA"
"445",4800,"[ -71.019225 , 41.873585]","EAST TAUNTON",2718,"MA"
"446",16141,"[ -70.889608 , 41.640924]","FAIRHAVEN",2719,"MA"
"447",30600,"[ -71.139991 , 41.718221]","FALL RIVER",2720,"MA"
"448",26884,"[ -71.157424 , 41.688305]","FALL RIVER",2721,"MA"
"449",16801,"[ -71.133214 , 41.692612]","FALL RIVER",2723,"MA"
"450",18141,"[ -71.174822 , 41.684975]","FALL RIVER",2724,"MA"
"451",2528,"[ -71.177971 , 41.722299]","SOMERSET",2725,"MA"
"452",15117,"[ -71.149206 , 41.756012]","SOMERSET",2726,"MA"
"453",4496,"[ -70.761261 , 41.709526]","MARION",2738,"MA"
"454",5850,"[ -70.816357 , 41.661845]","MATTAPOISETT",2739,"MA"
"455",46426,"[ -70.9372 , 41.634749]","NEW BEDFORD",2740,"MA"
"456",9601,"[ -70.908652 , 41.6997]","ACUSHNET",2743,"MA"
"457",13424,"[ -70.916746 , 41.612716]","NEW BEDFORD",2744,"MA"
"458",23661,"[ -70.935545 , 41.691337]","NEW BEDFORD",2745,"MA"
"459",16236,"[ -70.93243 , 41.659972]","NEW BEDFORD",2746,"MA"
"460",16383,"[ -70.995769 , 41.633789]","NORTH DARTMOUTH",2747,"MA"
"461",10980,"[ -70.956521 , 41.591728]","PADANARAM VILLAG",2748,"MA"
"462",22289,"[ -71.329757 , 41.977542]","NORTH ATTLEBORO",2760,"MA"
"463",6874,"[ -71.327454 , 42.012403]","PLAINVILLE",2762,"MA"
"464",2737,"[ -71.310353 , 41.970979]","NORTH ATTLEBORO",2763,"MA"
"465",3779,"[ -71.148523 , 41.852874]","NORTH DIGHTON",2764,"MA"
"466",14329,"[ -71.189441 , 41.971801]","NORTON",2766,"MA"
"467",9804,"[ -71.046856 , 41.932361]","RAYNHAM",2767,"MA"
"468",7762,"[ -71.254453 , 41.85152]","REHOBOTH",2769,"MA"
"469",3270,"[ -70.852257 , 41.759082]","ROCHESTER",2770,"MA"
"470",13375,"[ -71.322406 , 41.837835]","SEEKONK",2771,"MA"
"471",15865,"[ -71.212167 , 41.74734]","SWANSEA",2777,"MA"
"472",4438,"[ -71.076534 , 41.835325]","BERKLEY",2779,"MA"
"473",44894,"[ -71.10261 , 41.905007]","TAUNTON",2780,"MA"
"474",14154,"[ -71.089003 , 41.621127]","WESTPORT",2790,"MA"
"475",2472,"[ -71.783745 , 41.423054]","ASHAWAY",2804,"RI"
"476",15849,"[ -71.317497 , 41.744334]","BARRINGTON",2806,"RI"
"477",836,"[ -71.574825 , 41.171546]","BLOCK ISLAND",2807,"RI"
"478",2184,"[ -71.746453 , 41.411448]","BRADFORD",2808,"RI"
"479",21625,"[ -71.267558 , 41.68247]","BRISTOL",2809,"RI"
"480",1011,"[ -71.650279 , 41.46941]","RICHMOND",2812,"RI"
"481",6663,"[ -71.661455 , 41.400749]","CHARLESTOWN",2813,"RI"
"482",8191,"[ -71.679483 , 41.91549]","CHEPACHET",2814,"RI"
"483",45,"[ -71.670589 , 41.777762]","CLAYVILLE",2815,"RI"
"484",29842,"[ -71.576794 , 41.69143]","COVENTRY",2816,"RI"
"485",3246,"[ -71.643549 , 41.639977]","WEST GREENWICH",2817,"RI"
"486",16180,"[ -71.474009 , 41.649777]","EAST GREENWICH",2818,"RI"
"487",3774,"[ -71.607626 , 41.574031]","EXETER",2822,"RI"
"488",5175,"[ -71.718748 , 41.781455]","FOSTER",2825,"RI"
"489",1241,"[ -71.735607 , 41.706151]","GREENE",2827,"RI"
"490",6945,"[ -71.556923 , 41.873409]","GREENVILLE",2828,"RI"
"491",6384,"[ -71.653405 , 41.976379]","HARRISVILLE",2830,"RI"
"492",3653,"[ -71.561225 , 41.751603]","HOPE",2831,"RI"
"493",3466,"[ -71.734862 , 41.506974]","RICHMOND",2832,"RI"
"494",4999,"[ -71.376108 , 41.516405]","JAMESTOWN",2835,"RI"
"495",183,"[ -71.683992 , 41.477694]","RICHMOND",2836,"RI"
"496",3341,"[ -71.161215 , 41.52204]","LITTLE COMPTON",2837,"RI"
"497",3259,"[ -71.474113 , 41.96888]","MANVILLE",2838,"RI"
"498",47687,"[ -71.30348 , 41.504502]","MIDDLETOWN",2840,"RI"
"499",22325,"[ -71.462494 , 41.589426]","NORTH KINGSTOWN",2852,"RI"
"500",9563,"[ -71.624187 , 41.8439]","NORTH SCITUATE",2857,"RI"
"501",462,"[ -71.642925 , 41.963637]","OAKLAND",2858,"RI"
"502",7156,"[ -71.709866 , 41.962728]","PASCOAG",2859,"RI"
"503",45442,"[ -71.390713 , 41.872873]","PAWTUCKET",2860,"RI"
"504",27013,"[ -71.356001 , 41.881384]","PAWTUCKET",2861,"RI"
"505",17380,"[ -71.394527 , 41.888263]","CENTRAL FALLS",2863,"RI"
"506",29327,"[ -71.415419 , 41.948352]","CUMBERLAND",2864,"RI"
"507",14765,"[ -71.434777 , 41.908906]","LINCOLN",2865,"RI"
"508",16707,"[ -71.252018 , 41.594397]","PORTSMOUTH",2871,"RI"
"509",150,"[ -71.311827 , 41.613606]","PRUDENCE ISLAND",2872,"RI"
"510",3196,"[ -71.442693 , 41.510528]","SAUNDERSTOWN",2874,"RI"
"511",639,"[ -71.5682 , 42.001478]","SLATERSVILLE",2876,"RI"
"512",1114,"[ -71.537169 , 41.521237]","SLOCUM",2877,"RI"
"513",14310,"[ -71.180823 , 41.633839]","TIVERTON",2878,"RI"
"514",13422,"[ -71.525138 , 41.430195]","NARRAGANSETT",2879,"RI"
"515",7683,"[ -71.529239 , 41.480295]","KINGSTON",2881,"RI"
"516",13596,"[ -71.46164 , 41.435313]","NARRAGANSETT",2882,"RI"
"517",1652,"[ -71.500057 , 41.45157]","PEACE DALE",2883,"RI"
"518",11385,"[ -71.270165 , 41.725618]","WARREN",2885,"RI"
"519",40845,"[ -71.447591 , 41.702601]","WARWICK",2886,"RI"
"520",20869,"[ -71.40836 , 41.74936]","WARWICK",2888,"RI"
"521",20849,"[ -71.390146 , 41.714069]","WARWICK",2889,"RI"
"522",20290,"[ -71.812643 , 41.369128]","WESTERLY",2891,"RI"
"523",3943,"[ -71.599076 , 41.506716]","RICHMOND",2892,"RI"
"524",27821,"[ -71.518349 , 41.700433]","WEST WARWICK",2893,"RI"
"525",684,"[ -71.709512 , 41.453771]","WOOD RIVER JUNCT",2894,"RI"
"526",53733,"[ -71.513683 , 41.99948]","NORTH SMITHFIELD",2895,"RI"
"527",1508,"[ -71.683973 , 41.523362]","RICHMOND",2898,"RI"
"528",9093,"[ -71.415801 , 41.820002]","PROVIDENCE",2903,"RI"
"529",28119,"[ -71.438102 , 41.860461]","CENTREDALE",2904,"RI"
"530",24885,"[ -71.403146 , 41.786568]","CRANSTON",2905,"RI"
"531",31069,"[ -71.397065 , 41.835104]","PROVIDENCE",2906,"RI"
"532",25668,"[ -71.424039 , 41.800842]","CRANSTON",2907,"RI"
"533",35933,"[ -71.437684 , 41.838294]","PROVIDENCE",2908,"RI"
"534",34261,"[ -71.448165 , 41.816777]","CRANSTON",2909,"RI"
"535",21128,"[ -71.438331 , 41.776572]","CRANSTON",2910,"RI"
"536",13858,"[ -71.474058 , 41.853412]","CENTREDALE",2911,"RI"
"537",22965,"[ -71.368785 , 41.813777]","EAST PROVIDENCE",2914,"RI"
"538",18934,"[ -71.354244 , 41.772313]","RIVERSIDE",2915,"RI"
"539",8550,"[ -71.355938 , 41.842472]","RUMFORD",2916,"RI"
"540",12213,"[ -71.520666 , 41.896382]","SMITHFIELD",2917,"RI"
"541",26575,"[ -71.497646 , 41.826431]","CRANSTON",2919,"RI"
"542",37385,"[ -71.465889 , 41.77157]","CRANSTON",2920,"RI"
"543",6502,"[ -71.506102 , 41.761357]","CRANSTON",2921,"RI"
"544",8998,"[ -71.607536 , 42.856944]","AMHERST",3031,"NH"
"545",4085,"[ -71.344892 , 42.992529]","AUBURN",3032,"NH"
"546",2410,"[ -71.666254 , 42.738442]","BROOKLINE",3033,"NH"
"547",3557,"[ -71.304857 , 43.058514]","CANDIA",3034,"NH"
"548",2691,"[ -71.244962 , 42.967756]","CHESTER",3036,"NH"
"549",3124,"[ -71.251264 , 43.137756]","DEERFIELD",3037,"NH"
"550",29556,"[ -71.301971 , 42.887404]","DERRY",3038,"NH"
"551",6797,"[ -71.076367 , 43.041052]","EPPING",3042,"NH"
"552",1219,"[ -71.81131 , 42.991952]","FRANCESTOWN",3043,"NH"
"553",2677,"[ -71.121836 , 42.984016]","FREMONT",3044,"NH"
"554",9428,"[ -71.56264 , 43.018224]","DUNBARTON",3045,"NH"
"555",1422,"[ -71.872755 , 42.949277]","GREENFIELD",3047,"NH"
"556",3443,"[ -71.784487 , 42.7489]","MASON",3048,"NH"
"557",5705,"[ -71.577206 , 42.748513]","HOLLIS",3049,"NH"
"558",26489,"[ -71.412144 , 42.769038]","HUDSON",3051,"NH"
"559",19687,"[ -71.37719 , 42.865555]","LONDONDERRY",3053,"NH"
"560",21632,"[ -71.51278 , 42.866689]","MERRIMACK",3054,"NH"
"561",11795,"[ -71.660569 , 42.828497]","MILFORD",3055,"NH"
"562",1812,"[ -71.676243 , 42.897597]","MONT VERNON",3057,"NH"
"563",41438,"[ -71.466684 , 42.756395]","NASHUA",3060,"NH"
"564",23927,"[ -71.489282 , 42.723472]","NASHUA",3062,"NH"
"565",14891,"[ -71.513156 , 42.771686]","NASHUA",3063,"NH"
"566",2701,"[ -71.686402 , 42.97217]","NEW BOSTON",3070,"NH"
"567",4014,"[ -71.870318 , 42.751142]","NEW IPSWICH",3071,"NH"
"568",6012,"[ -71.304551 , 42.72881]","PELHAM",3076,"NH"
"569",9005,"[ -71.191159 , 43.032512]","RAYMOND",3077,"NH"
"570",25746,"[ -71.21761 , 42.78465]","SALEM",3079,"NH"
"571",1294,"[ -71.774373 , 42.895449]","LYNDEBOROUGH",3082,"NH"
"572",1194,"[ -71.852347 , 42.820035]","TEMPLE",3084,"NH"
"573",3122,"[ -71.754066 , 42.836761]","WILTON",3086,"NH"
"574",9000,"[ -71.306735 , 42.805106]","WINDHAM",3087,"NH"
"575",2697,"[ -71.463255 , 42.992858]","MANCHESTER",3101,"NH"
"576",29308,"[ -71.488433 , 42.99442]","MANCHESTER",3102,"NH"
"577",36613,"[ -71.449325 , 42.965563]","MANCHESTER",3103,"NH"
"578",29950,"[ -71.448233 , 43.007307]","MANCHESTER",3104,"NH"
"579",8668,"[ -71.444446 , 43.061708]","HOOKSETT",3106,"NH"
"580",7884,"[ -71.413474 , 42.971349]","MANCHESTER",3109,"NH"
"581",12468,"[ -71.52127 , 42.940307]","BEDFORD",3110,"NH"
"582",1638,"[ -71.782952 , 43.428668]","ANDOVER",3216,"NH"
"583",2056,"[ -71.612085 , 43.703428]","ASHLAND",3217,"NH"
"584",793,"[ -71.286946 , 43.36513]","BARNSTEAD",3218,"NH"
"585",2997,"[ -71.488991 , 43.451189]","BELMONT",3220,"NH"
"586",3273,"[ -71.985048 , 43.294343]","BRADFORD",3221,"NH"
"587",4288,"[ -71.750664 , 43.611994]","BRISTOL",3222,"NH"
"588",2802,"[ -71.636142 , 43.888507]","BEEBE RIVER",3223,"NH"
"589",2085,"[ -71.557008 , 43.357041]","CANTERBURY",3224,"NH"
"590",2307,"[ -71.24244 , 43.356563]","CENTER BARNSTEAD",3225,"NH"
"591",470,"[ -71.47973 , 43.710688]","CENTER HARBOR",3226,"NH"
"592",615,"[ -71.450614 , 43.816169]","CENTER SANDWICH",3227,"NH"
"593",6071,"[ -71.696299 , 43.218898]","HOPKINTON",3229,"NH"
"594",1098,"[ -71.869074 , 43.5115]","DANBURY",3230,"NH"
"595",177,"[ -71.759606 , 43.47766]","EAST ANDOVER",3231,"NH"
"596",47,"[ -71.767907 , 43.696969]","EAST HEBRON",3232,"NH"
"597",2931,"[ -71.354576 , 43.217398]","EPSOM",3234,"NH"
"598",9780,"[ -71.649122 , 43.442569]","FRANKLIN",3235,"NH"
"599",1308,"[ -71.412063 , 43.417476]","GILMANTON",3237,"NH"
"600",890,"[ -71.963389 , 43.572743]","GRAFTON",3240,"NH"
"601",657,"[ -71.82696 , 43.718571]","HEBRON",3241,"NH"
"602",4151,"[ -71.815921 , 43.179091]","HENNIKER",3242,"NH"
"603",778,"[ -71.729168 , 43.527422]","HILL",3243,"NH"
"604",5246,"[ -71.902818 , 43.120709]","HILLSBORO",3244,"NH"
"605",24409,"[ -71.452907 , 43.538713]","GILFORD",3246,"NH"
"606",1229,"[ -71.672707 , 44.058159]","LINCOLN",3251,"NH"
"607",5959,"[ -71.511327 , 43.650208]","MEREDITH",3253,"NH"
"608",3208,"[ -71.392245 , 43.728133]","MOULTONBOROUGH",3254,"NH"
"609",1214,"[ -71.643513 , 43.618393]","NEW HAMPTON",3256,"NH"
"610",3280,"[ -71.985674 , 43.414501]","NEW LONDON",3257,"NH"
"611",338,"[ -71.385025 , 43.845182]","NORTH SANDWICH",3259,"NH"
"612",3013,"[ -71.200423 , 43.206965]","NORTHWOOD",3261,"NH"
"613",1091,"[ -71.697684 , 44.019831]","NORTH WOODSTOCK",3262,"NH"
"614",5806,"[ -71.33303 , 43.287384]","PITTSFIELD",3263,"NH"
"615",8980,"[ -71.684714 , 43.763524]","PLYMOUTH",3264,"NH"
"616",1912,"[ -71.848019 , 43.804389]","RUMNEY",3266,"NH"
"617",140,"[ -71.704468 , 43.406652]","SALISBURY",3268,"NH"
"618",699,"[ -71.600348 , 43.549552]","SANBORNTON",3269,"NH"
"619",11565,"[ -71.439663 , 43.147554]","ALLENSTOWN",3275,"NH"
"620",7356,"[ -71.577413 , 43.46033]","TILTON",3276,"NH"
"621",3265,"[ -71.835349 , 43.303512]","WARNER",3278,"NH"
"622",886,"[ -71.89013 , 43.944667]","WARREN",3279,"NH"
"623",628,"[ -72.082407 , 43.174705]","WASHINGTON",3280,"NH"
"624",7481,"[ -71.70376 , 43.071422]","WEARE",3281,"NH"
"625",556,"[ -71.909651 , 43.868456]","WENTWORTH",3282,"NH"
"626",788,"[ -72.057855 , 43.491615]","WEST SPRINGFIELD",3284,"NH"
"627",931,"[ -71.900983 , 43.432177]","WILMOT FLAT",3287,"NH"
"628",598,"[ -71.110983 , 43.119632]","NOTTINGHAM",3290,"NH"
"629",27,"[ -71.111006 , 43.133971]","WEST NOTTINGHAM",3291,"NH"
"630",34035,"[ -71.527734 , 43.218525]","CONCORD",3301,"NH"
"631",12046,"[ -71.612723 , 43.285285]","BOSCAWEN",3303,"NH"
"632",5500,"[ -71.544814 , 43.138788]","BOW",3304,"NH"
"633",23882,"[ -72.28954 , 42.943127]","SURRY",3431,"NH"
"634",3379,"[ -71.938698 , 43.059547]","ANTRIM",3440,"NH"
"635",285,"[ -72.434899 , 42.785057]","ASHUELOT",3441,"NH"
"636",1236,"[ -71.91534 , 43.010309]","BENNINGTON",3442,"NH"
"637",1455,"[ -72.487219 , 42.900785]","CHESTERFIELD",3443,"NH"
"638",1474,"[ -72.050538 , 42.897198]","DUBLIN",3444,"NH"
"639",169,"[ -72.191778 , 42.994005]","EAST SULLIVAN",3445,"NH"
"640",796,"[ -72.249298 , 42.884137]","EAST SWANZEY",3446,"NH"
"641",2016,"[ -72.145014 , 42.7611]","FITZWILLIAM",3447,"NH"
"642",745,"[ -72.263272 , 43.043105]","GILSUM",3448,"NH"
"643",1526,"[ -71.981858 , 42.976817]","HANCOCK",3449,"NH"
"644",981,"[ -72.097243 , 42.939874]","HARRISVILLE",3450,"NH"
"645",3936,"[ -72.501474 , 42.802714]","HINSDALE",3451,"NH"
"646",5334,"[ -72.027514 , 42.81779]","JAFFREY",3452,"NH"
"647",1927,"[ -72.201292 , 42.898804]","MARLBOROUGH",3455,"NH"
"648",650,"[ -72.210879 , 43.132585]","MARLOW",3456,"NH"
"649",535,"[ -72.133702 , 42.998646]","MUNSONVILLE",3457,"NH"
"650",5713,"[ -71.946964 , 42.88559]","PETERBOROUGH",3458,"NH"
"651",4968,"[ -72.019038 , 42.754391]","RINDGE",3461,"NH"
"652",1266,"[ -72.410277 , 42.911973]","SPOFFORD",3462,"NH"
"653",622,"[ -72.108811 , 43.073944]","STODDARD",3464,"NH"
"654",2097,"[ -72.184753 , 42.82697]","TROY",3465,"NH"
"655",391,"[ -72.511216 , 42.873152]","WEST CHESTERFIEL",3466,"NH"
"656",1596,"[ -72.435784 , 42.968999]","WESTMORELAND",3467,"NH"
"657",5440,"[ -72.297688 , 42.870313]","WEST SWANZEY",3469,"NH"
"658",4625,"[ -72.363672 , 42.773922]","RICHMOND",3470,"NH"
"659",6663,"[ -71.776816 , 44.311187]","LITTLETON",3561,"NH"
"660",12892,"[ -71.189236 , 44.48107]","BERLIN",3570,"NH"
"661",1885,"[ -71.682929 , 44.280846]","BETHLEHEM",3574,"NH"
"662",4232,"[ -71.479341 , 44.907776]","COLEBROOK",3576,"NH"
"663",366,"[ -71.143612 , 44.800273]","ERROL",3579,"NH"
"664",1090,"[ -71.751822 , 44.205273]","FRANCONIA",3580,"NH"
"665",3610,"[ -71.179983 , 44.399601]","GORHAM",3581,"NH"
"666",2527,"[ -71.506421 , 44.598367]","GROVETON",3582,"NH"
"667",986,"[ -71.451834 , 44.399907]","JEFFERSON",3583,"NH"
"668",3825,"[ -71.559115 , 44.492074]","LANCASTER",3584,"NH"
"669",2295,"[ -71.896565 , 44.214837]","LISBON",3585,"NH"
"670",987,"[ -71.181031 , 44.586968]","MILAN",3588,"NH"
"671",927,"[ -71.564368 , 44.714915]","NORTH STRATFORD",3590,"NH"
"672",1104,"[ -71.363593 , 45.086564]","PITTSBURG",3592,"NH"
"673",3139,"[ -71.603453 , 44.36811]","WHITEFIELD",3598,"NH"
"674",1721,"[ -72.328052 , 43.126484]","ALSTEAD",3602,"NH"
"675",4678,"[ -72.40638 , 43.257339]","CHARLESTOWN",3603,"NH"
"676",323,"[ -72.166205 , 43.21863]","EAST LEMPSTER",3605,"NH"
"677",1008,"[ -72.341053 , 43.176942]","SOUTH ACWORTH",3607,"NH"
"678",2466,"[ -72.415489 , 43.076533]","WALPOLE",3608,"NH"
"679",744,"[ -72.448253 , 43.142759]","NORTH WALPOLE",3609,"NH"
"680",155,"[ -71.956741 , 44.173419]","BATH",3740,"NH"
"681",3065,"[ -72.029724 , 43.660092]","CANAAN",3741,"NH"
"682",14820,"[ -72.342186 , 43.367942]","CLAREMONT",3743,"NH"
"683",2275,"[ -72.339426 , 43.496339]","CORNISH",3745,"NH"
"684",4118,"[ -72.127014 , 43.625584]","ENFIELD",3748,"NH"
"685",944,"[ -72.212479 , 43.711333]","ETNA",3750,"NH"
"686",742,"[ -72.124117 , 43.302623]","GOSHEN",3752,"NH"
"687",1247,"[ -72.133437 , 43.510324]","GRANTHAM",3753,"NH"
"688",7070,"[ -72.28496 , 43.704532]","HANOVER",3755,"NH"
"689",498,"[ -72.057276 , 44.039438]","HAVERHILL",3765,"NH"
"690",9032,"[ -72.242818 , 43.644688]","LEBANON",3766,"NH"
"691",2172,"[ -72.161993 , 43.791327]","LYME",3768,"NH"
"692",126,"[ -72.275644 , 43.529873]","MERIDEN",3770,"NH"
"693",760,"[ -72.025028 , 44.273358]","MONROE",3771,"NH"
"694",8073,"[ -72.183789 , 43.353228]","NEWPORT",3773,"NH"
"695",1744,"[ -72.019112 , 44.097841]","NORTH HAVERHILL",3774,"NH"
"696",1008,"[ -72.097846 , 43.894101]","ORFORD",3777,"NH"
"697",431,"[ -72.081299 , 43.990572]","PIERMONT",3779,"NH"
"698",751,"[ -72.009587 , 44.025511]","PIKE",3780,"NH"
"699",1314,"[ -72.270398 , 43.551919]","PLAINFIELD",3781,"NH"
"700",2570,"[ -72.095044 , 43.386816]","SUNAPEE",3782,"NH"
"701",3784,"[ -72.300735 , 43.64401]","WEST LEBANON",3784,"NH"
"702",2292,"[ -71.989215 , 44.138549]","WOODSVILLE",3785,"NH"
"703",27430,"[ -70.780412 , 43.066524]","NEWINGTON",3801,"NH"
"704",2939,"[ -71.229709 , 43.46302]","ALTON",3809,"NH"
"705",157,"[ -71.24888 , 43.484468]","ALTON BAY",3810,"NH"
"706",5145,"[ -71.1603 , 42.836981]","ATKINSON",3811,"NH"
"707",1379,"[ -71.2491 , 44.08656]","BARTLETT",3812,"NH"
"708",2394,"[ -71.060677 , 43.98776]","CENTER CONWAY",3813,"NH"
"709",2492,"[ -71.134882 , 43.768189]","CENTER OSSIPEE",3814,"NH"
"710",436,"[ -71.107122 , 43.262888]","CENTER STRAFFORD",3815,"NH"
"711",885,"[ -71.265059 , 43.690205]","CENTER TUFTONBOR",3816,"NH"
"712",70,"[ -71.240716 , 43.890851]","CHOCORUA",3817,"NH"
"713",1875,"[ -71.15028 , 43.974161]","CONWAY",3818,"NH"
"714",2471,"[ -71.120985 , 42.923432]","DANVILLE",3819,"NH"
